"queryDate","timeZone","underlying","symbol","expiryDate","strikePrice","side","interval","openTimeUtc","openTimeLocal","open","high","low","close","volume","closeTimeUtc","closeTimeLocal","quoteVolume","numberOfTrades","takerBuyVolume","takerBuyQuoteVolume"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 08:00:00","2026-08-26 16:00:00","75.000","75.000","70.000","70.000","1.22","2026-08-26 08:59:59","2026-08-26 16:59:59","91.45000","4","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 09:00:00","2026-08-26 17:00:00","75.000","105.000","75.000","105.000","1.74","2026-08-26 09:59:59","2026-08-26 17:59:59","152.30000","11","0.75","75.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 10:00:00","2026-08-26 18:00:00","115.000","115.000","95.000","95.000","0.02","2026-08-26 10:59:59","2026-08-26 18:59:59","2.10000","2","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 11:00:00","2026-08-26 19:00:00","95.000","110.000","95.000","110.000","1.12","2026-08-26 11:59:59","2026-08-26 19:59:59","117.35000","5","1.00","105.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 12:00:00","2026-08-26 20:00:00","110.000","120.000","105.000","120.000","10.46","2026-08-26 12:59:59","2026-08-26 20:59:59","1158.10000","5","8.96","985.60000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 13:00:00","2026-08-26 21:00:00","120.000","135.000","120.000","135.000","0.40","2026-08-26 13:59:59","2026-08-26 21:59:59","53.50000","4","0.36","48.60000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 14:00:00","2026-08-26 22:00:00","100.000","145.000","100.000","145.000","5.62","2026-08-26 14:59:59","2026-08-26 22:59:59","717.25000","23","4.29","582.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 15:00:00","2026-08-26 23:00:00","150.000","150.000","125.000","125.000","2.22","2026-08-26 15:59:59","2026-08-26 23:59:59","282.00000","4","2.10","264.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 16:00:00","2026-08-27 00:00:00","120.000","120.000","105.000","105.000","8.22","2026-08-26 16:59:59","2026-08-27 00:59:59","926.85000","18","3.25","390.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 17:00:00","2026-08-27 01:00:00","90.000","90.000","90.000","90.000","5.24","2026-08-26 17:59:59","2026-08-27 01:59:59","471.60000","3","5.24","471.60000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 18:00:00","2026-08-27 02:00:00","85.000","85.000","85.000","85.000","0.39","2026-08-26 18:59:59","2026-08-27 02:59:59","33.15000","4","0.05","4.25000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 19:00:00","2026-08-27 03:00:00","85.000","85.000","85.000","85.000","0.00","2026-08-26 19:59:59","2026-08-27 03:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 20:00:00","2026-08-27 04:00:00","75.000","75.000","75.000","75.000","0.74","2026-08-26 20:59:59","2026-08-27 04:59:59","55.50000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 21:00:00","2026-08-27 05:00:00","75.000","75.000","75.000","75.000","0.00","2026-08-26 21:59:59","2026-08-27 05:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 22:00:00","2026-08-27 06:00:00","60.000","60.000","60.000","60.000","0.22","2026-08-26 22:59:59","2026-08-27 06:59:59","13.20000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-26 23:00:00","2026-08-27 07:00:00","60.000","65.000","60.000","60.000","1.04","2026-08-26 23:59:59","2026-08-27 07:59:59","62.50000","5","0.02","1.30000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 00:00:00","2026-08-27 08:00:00","55.000","55.000","55.000","55.000","0.75","2026-08-27 00:59:59","2026-08-27 08:59:59","41.25000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 01:00:00","2026-08-27 09:00:00","60.000","60.000","55.000","55.000","0.51","2026-08-27 01:59:59","2026-08-27 09:59:59","30.40000","3","0.14","8.40000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 02:00:00","2026-08-27 10:00:00","50.000","50.000","50.000","50.000","0.10","2026-08-27 02:59:59","2026-08-27 10:59:59","5.00000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 03:00:00","2026-08-27 11:00:00","50.000","50.000","50.000","50.000","0.56","2026-08-27 03:59:59","2026-08-27 11:59:59","28.00000","2","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 04:00:00","2026-08-27 12:00:00","50.000","50.000","50.000","50.000","0.00","2026-08-27 04:59:59","2026-08-27 12:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 05:00:00","2026-08-27 13:00:00","55.000","55.000","50.000","50.000","1.67","2026-08-27 05:59:59","2026-08-27 13:59:59","89.50000","4","1.16","63.80000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 06:00:00","2026-08-27 14:00:00","50.000","55.000","50.000","55.000","5.64","2026-08-27 06:59:59","2026-08-27 14:59:59","307.85000","5","5.17","284.35000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 07:00:00","2026-08-27 15:00:00","50.000","50.000","45.000","45.000","3.03","2026-08-27 07:59:59","2026-08-27 15:59:59","149.00000","6","0.50","22.50000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 08:00:00","2026-08-27 16:00:00","40.000","40.000","25.000","25.000","5.86","2026-08-27 08:59:59","2026-08-27 16:59:59","168.15000","13","0.32","8.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 09:00:00","2026-08-27 17:00:00","35.000","35.000","35.000","35.000","0.01","2026-08-27 09:59:59","2026-08-27 17:59:59","0.35000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 10:00:00","2026-08-27 18:00:00","35.000","35.000","35.000","35.000","0.00","2026-08-27 10:59:59","2026-08-27 18:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 11:00:00","2026-08-27 19:00:00","40.000","40.000","40.000","40.000","1.00","2026-08-27 11:59:59","2026-08-27 19:59:59","40.00000","1","1.00","40.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 12:00:00","2026-08-27 20:00:00","40.000","40.000","40.000","40.000","2.01","2026-08-27 12:59:59","2026-08-27 20:59:59","80.40000","4","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 13:00:00","2026-08-27 21:00:00","40.000","40.000","30.000","30.000","2.92","2026-08-27 13:59:59","2026-08-27 21:59:59","103.10000","5","1.55","62.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 14:00:00","2026-08-27 22:00:00","25.000","25.000","25.000","25.000","0.63","2026-08-27 14:59:59","2026-08-27 22:59:59","15.75000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 15:00:00","2026-08-27 23:00:00","25.000","25.000","25.000","25.000","1.00","2026-08-27 15:59:59","2026-08-27 23:59:59","25.00000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 16:00:00","2026-08-28 00:00:00","25.000","25.000","25.000","25.000","0.00","2026-08-27 16:59:59","2026-08-28 00:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 17:00:00","2026-08-28 01:00:00","25.000","25.000","25.000","25.000","0.00","2026-08-27 17:59:59","2026-08-28 01:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 18:00:00","2026-08-28 02:00:00","25.000","25.000","25.000","25.000","0.00","2026-08-27 18:59:59","2026-08-28 02:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 19:00:00","2026-08-28 03:00:00","25.000","25.000","25.000","25.000","0.00","2026-08-27 19:59:59","2026-08-28 03:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 20:00:00","2026-08-28 04:00:00","20.000","20.000","20.000","20.000","1.81","2026-08-27 20:59:59","2026-08-28 04:59:59","36.20000","2","1.81","36.20000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 21:00:00","2026-08-28 05:00:00","20.000","20.000","20.000","20.000","0.00","2026-08-27 21:59:59","2026-08-28 05:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 22:00:00","2026-08-28 06:00:00","20.000","20.000","20.000","20.000","0.00","2026-08-27 22:59:59","2026-08-28 06:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-27 23:00:00","2026-08-28 07:00:00","20.000","20.000","20.000","20.000","0.01","2026-08-27 23:59:59","2026-08-28 07:59:59","0.20000","1","0.01","0.20000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 00:00:00","2026-08-28 08:00:00","20.000","20.000","20.000","20.000","0.00","2026-08-28 00:59:59","2026-08-28 08:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 01:00:00","2026-08-28 09:00:00","20.000","20.000","20.000","20.000","0.00","2026-08-28 01:59:59","2026-08-28 09:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 02:00:00","2026-08-28 10:00:00","20.000","20.000","20.000","20.000","2.00","2026-08-28 02:59:59","2026-08-28 10:59:59","40.00000","4","2.00","40.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 03:00:00","2026-08-28 11:00:00","25.000","25.000","25.000","25.000","1.06","2026-08-28 03:59:59","2026-08-28 11:59:59","26.50000","1","1.06","26.50000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 04:00:00","2026-08-28 12:00:00","15.000","20.000","15.000","20.000","3.67","2026-08-28 04:59:59","2026-08-28 12:59:59","68.35000","3","2.66","53.20000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 05:00:00","2026-08-28 13:00:00","20.000","20.000","20.000","20.000","2.00","2026-08-28 05:59:59","2026-08-28 13:59:59","40.00000","2","2.00","40.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 06:00:00","2026-08-28 14:00:00","15.000","15.000","15.000","15.000","0.50","2026-08-28 06:59:59","2026-08-28 14:59:59","7.50000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 07:00:00","2026-08-28 15:00:00","20.000","20.000","10.000","10.000","42.92","2026-08-28 07:59:59","2026-08-28 15:59:59","608.75000","23","16.76","236.40000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 08:00:00","2026-08-28 16:00:00","10.000","10.000","10.000","10.000","4.10","2026-08-28 08:59:59","2026-08-28 16:59:59","41.00000","4","4.10","41.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 09:00:00","2026-08-28 17:00:00","10.000","10.000","10.000","10.000","13.83","2026-08-28 09:59:59","2026-08-28 17:59:59","138.30000","9","13.83","138.30000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 10:00:00","2026-08-28 18:00:00","10.000","10.000","10.000","10.000","19.38","2026-08-28 10:59:59","2026-08-28 18:59:59","193.80000","5","19.38","193.80000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 11:00:00","2026-08-28 19:00:00","10.000","10.000","5.000","5.000","48.30","2026-08-28 11:59:59","2026-08-28 19:59:59","247.20000","20","14.04","75.90000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 12:00:00","2026-08-28 20:00:00","10.000","15.000","10.000","15.000","9.60","2026-08-28 12:59:59","2026-08-28 20:59:59","101.00000","4","1.00","15.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 13:00:00","2026-08-28 21:00:00","15.000","15.000","10.000","10.000","1.20","2026-08-28 13:59:59","2026-08-28 21:59:59","17.00000","2","1.00","15.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 14:00:00","2026-08-28 22:00:00","15.000","20.000","10.000","10.000","14.33","2026-08-28 14:59:59","2026-08-28 22:59:59","224.90000","27","6.78","124.45000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 15:00:00","2026-08-28 23:00:00","5.000","5.000","5.000","5.000","3.49","2026-08-28 15:59:59","2026-08-28 23:59:59","17.45000","4","0.18","0.90000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 16:00:00","2026-08-29 00:00:00","20.000","50.000","15.000","15.000","17.80","2026-08-28 16:59:59","2026-08-29 00:59:59","426.05000","53","8.80","245.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 17:00:00","2026-08-29 01:00:00","20.000","20.000","10.000","15.000","2.42","2026-08-28 17:59:59","2026-08-29 01:59:59","33.25000","18","0.42","8.25000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 18:00:00","2026-08-29 02:00:00","10.000","15.000","10.000","15.000","1.44","2026-08-28 18:59:59","2026-08-29 02:59:59","20.60000","6","0.01","0.15000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 19:00:00","2026-08-29 03:00:00","15.000","15.000","15.000","15.000","2.59","2026-08-28 19:59:59","2026-08-29 03:59:59","38.85000","9","1.57","23.55000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 20:00:00","2026-08-29 04:00:00","15.000","15.000","15.000","15.000","1.05","2026-08-28 20:59:59","2026-08-29 04:59:59","15.75000","2","1.05","15.75000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 21:00:00","2026-08-29 05:00:00","10.000","10.000","5.000","5.000","22.03","2026-08-28 21:59:59","2026-08-29 05:59:59","178.85000","12","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 22:00:00","2026-08-29 06:00:00","5.000","5.000","5.000","5.000","1.76","2026-08-28 22:59:59","2026-08-29 06:59:59","8.80000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-28 23:00:00","2026-08-29 07:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-28 23:59:59","2026-08-29 07:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 00:00:00","2026-08-29 08:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 00:59:59","2026-08-29 08:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 01:00:00","2026-08-29 09:00:00","5.000","5.000","5.000","5.000","2.52","2026-08-29 01:59:59","2026-08-29 09:59:59","12.60000","3","2.52","12.60000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 02:00:00","2026-08-29 10:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 02:59:59","2026-08-29 10:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 03:00:00","2026-08-29 11:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 03:59:59","2026-08-29 11:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 04:00:00","2026-08-29 12:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 04:59:59","2026-08-29 12:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 05:00:00","2026-08-29 13:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 05:59:59","2026-08-29 13:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 06:00:00","2026-08-29 14:00:00","5.000","5.000","5.000","5.000","0.11","2026-08-29 06:59:59","2026-08-29 14:59:59","0.55000","1","0.11","0.55000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-74000-P","2026-08-29","74000","PUT","1h","2026-08-29 07:00:00","2026-08-29 15:00:00","5.000","5.000","5.000","5.000","1.81","2026-08-29 07:59:59","2026-08-29 15:59:59","9.05000","2","1.81","9.05000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-75000-P","2026-08-29","75000","PUT","1h","2026-08-28 23:00:00","2026-08-29 07:00:00","5.000","5.000","5.000","5.000","3.76","2026-08-28 23:59:59","2026-08-29 07:59:59","18.80000","1","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-75000-P","2026-08-29","75000","PUT","1h","2026-08-29 00:00:00","2026-08-29 08:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 00:59:59","2026-08-29 08:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-75000-P","2026-08-29","75000","PUT","1h","2026-08-29 01:00:00","2026-08-29 09:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 01:59:59","2026-08-29 09:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-75000-P","2026-08-29","75000","PUT","1h","2026-08-29 02:00:00","2026-08-29 10:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 02:59:59","2026-08-29 10:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-75000-P","2026-08-29","75000","PUT","1h","2026-08-29 03:00:00","2026-08-29 11:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 03:59:59","2026-08-29 11:59:59","0.00000","0","0.00","0.00000"
"all-available","Asia/Taipei","BTCUSDT","BTC-260829-75000-P","2026-08-29","75000","PUT","1h","2026-08-29 04:00:00","2026-08-29 12:00:00","5.000","5.000","5.000","5.000","0.00","2026-08-29 04:59:59","2026-08-29 12:59:59","0.00000","0","0.00","0.00000"
